movie_id,actor_id,actor_name,character,cast_order
37034,983700,Matthew Wiese,Younger Scot Brother,19
37034,84311,Dominique Vandenberg,Bald One-eye,20
37034,1201692,Jon Heidenreich,Blonde Scarface,21
37034,3280083,Guo Jiulong,Old servant,22
37034,1580562,River Huang,Anchorperson,23
37034,2925134,Tan Jianchang,Interpreter,24
37034,2112671,Sun Xiaofei,Yuan Lie Soldier,25
37034,3630004,Na Jiawei,Prisoner,26
37034,4686827,Hao Xia,Performer,27
37034,1436286,Fanjie Meng,Performer,28
37034,2950038,Li Guofeng,Performer,29
37034,1436290,Zhang You,Performer,30
37034,1021200,Wang Xichao,Performer,31
37034,3934599,Davy Williams,Bodyguard,32
14506,12642,John Neville,Hieronymus Karl Frederick Baron von Munchausen,0
14506,10713,Eric Idle,Desmond / Berthold,1
14506,98,Sarah Polley,Sally Salt,2
14506,936,Oliver Reed,Vulcan,3
14506,374,Charles McKeown,Rupert / Adolphus,4
14506,215741,Winston Dennis,Bill / Albrecht,5
14506,132538,Jack Purvis,Jeremy / Gustavus,6
14506,24499,Valentina Cortese,Queen Ariadne / Violet,7
14506,378,Jonathan Pryce,The Right Ordinary Horatio Jackson,8
14506,104795,Bill Paterson,Henry Salt,9
14506,82549,Peter Jeffrey,Sultan,10
14506,139,Uma Thurman,Venus / Rose,11
14506,47699,Alison Steadman,Daisy,12
14506,19726,Ray Cooper,Functionary,13
14506,42570,Don Henderson,Commander,14
14506,2157,Robin Williams,King of the Moon,15
14506,982,Sting,Heroic Officer,16
14506,37893,Andrew MacLachlan,Colonel,17
14506,97688,José Lifante,Dr. Death,18
14506,567070,Mohamed Badrsalem,Executioner,19
14506,5531,Kiran Shah,Executioner's Assistant,20
14506,129337,Franco Adducci,Treasurer,21
14506,1763668,Ettore Martini,First General,22
14506,3303343,Antonio Pistillo,Second General,23
14506,1239390,Michael Polley,Gunner,24
14506,2175140,Tony Smart,Gunner,25
14506,1841143,Laura Lieblein Adam,Theatergoer (uncredited),26
14506,1189936,Calogero Azzaretto,Pirate (uncredited),27
14506,1465385,Angelo Casadei,Citizen (uncredited),28
14506,2409669,Martin Dansky,German Noble (uncredited),29
14506,280,Terry Gilliam,Irritating Singer Inside Fish (uncredited),30
14506,1452104,Alba Maiolini,Citizen (uncredited),31
14506,120114,Franca Scagnetti,Citizen (uncredited),32
14506,1606424,Luciano Zanussi,Citizen (uncredited),33
936108,131519,Rihanna,Smurfette (voice),0
936108,55466,James Corden,No Name (voice),1
936108,17039,Nick Offerman,Ken (voice),2
936108,1541380,JP Karliak,Gargamel / Razamel (voice),3
936108,1392152,Dan Levy,Joel (voice),4
936108,12110,Amy Sedaris,Jaunty (voice),5
936108,10871,Natasha Lyonne,Mama Poot (voice),6
936108,25540,Sandra Oh,Moxie Smurf (voice),7
936108,78303,Jimmy Kimmel,Tardigrade (voice),8
936108,6944,Octavia Spencer,Asmodius (voice),9
936108,208519,Nick Kroll,Chernobog (voice),10
936108,1278487,Hannah Waddingham,Jezebeth (voice),11
936108,18355,Alex Winter,Hefty Smurf (voice),12
936108,1413361,Maya Erskine,Vanity Smurf (voice),13
936108,1399531,Billie Lourd,Worry Smurf (voice),14
936108,1185997,Xolo Maridueña,Brainy Smurf (voice),15
936108,6856,Kurt Russell,Ron (voice),16
936108,1230,John Goodman,Papa Smurf (voice),17
936108,12098,Chris Miller,Grouchy Smurf / Camouflage Smurf (voice),18
936108,1573215,Rachel Butera,Azrael / List Maker Smurf (voice),19
936108,12080,Conrad Vernon,Butler (voice),20
936108,2129599,Tyler Peterson,Bellhop (voice),21
936108,1944969,Marshmello,Turtle (voice),22
936108,78438,Chris Prynoski,Quiet Smurf / Way Back There Smurf / Shark Taming Smurf (voice),23
936108,4841412,Spencer X,Sound Effects Smurf (voice),24
936108,5557214,Hugo Miller,Clumsy Smurf (voice),25
936108,3042924,Ryan Naylor,Calendar Smurf (voice),26
936108,4400538,Jonny Manganello,Baker Smurf (voice),27
936108,1843899,DJ Snake,DJ Snake (voice),28
936108,4306409,Léa Elui,Featured Paris Disco Dancer (voice),29
936108,2807152,Yuuki Luna,Smurfette Anime (voice),30
936108,2271371,Daisuke Tsuji,No Name Anime (voice),31
936108,170843,Keisuke Hoashi,Razamel Anime (voice),32
173,2090,Kirk Douglas,Ned Land,0
173,2091,James Mason,Captain Nemo,1
173,2092,Paul Lukas,Prof. Pierre Arronax,2
173,2094,Peter Lorre,Conseil,3
173,2096,Robert J. Wilke,First Mate of the Nautilus,4
173,2097,Ted de Corsia,Capt. Farragut,5
173,2098,Carleton Young,John Howard,6
173,2099,J.M. Kerrigan,Billy,7
173,2101,Percy Helton,Coach Driver,8
173,1239950,Gloria Pall,Blonde Girlfriend (uncredited),9
173,161766,Ron Nyman,Sailor (uncredited),10
173,111827,Fred Graham,Casey Moore (uncredited),11
173,93628,Harry Harvey,Ticket Agent (uncredited),12
173,28164,Charles Grodin,Drummer Boy (uncredited),13
173,2110,Harper Goff,Minister in San Francisco Steam Packet office (uncredited),14
173,81284,Eddie Marr,Shipping Agent (uncredited),15
173,91218,John Daheim,Nautilus Seaman (uncredited),16
173,1120620,Jack Stoney,Police Detective (uncredited),17
173,134001,Laurie Mitchell,One of Ned's Girlfriends,18
173,1034935,Jack Gargan,Reporter from The Post (uncredited),19
173,88887,Dayton Lummis,Reporter from The Bulletin (uncredited),20
173,975692,Jack Pennick,Cannon Mate Carson (uncredited),21
173,134614,Herb Vigran,Reporter for the Globe (uncredited),22
75948,1336,Jet Li,Fa Hai,0
75948,572084,Wen Zhang,Neng Ren,1
75948,89409,Raymond Lam Fung,Xu Xian,2
75948,83635,Eva Huang Shengyi,White Snake,3
75948,64434,Charlene Choi Chuek-Yin,Green Snake,4
75948,70706,Vivian Hsu,Ice Harpy,5
75948,15170,Jiang Wu,Turtle Devil,6
75948,56863,Miriam Yeung Chin-Wah,Rabbit Devil,7
75948,118742,Chapman To Man-Chat,Toad Monster,8
75948,25251,Lam Suet,Chicken Devil,9
75948,1184167,Song Wenjia,Fox spirit,10
75948,125775,Angela Tong Ying-Ying,Cat Demon,11
75948,2745033,Wang Yinan,Monkey,12
75948,1518226,Han Dong,Herb Picker,13
75948,5108551,Li Dan,Fahai's Demon Hunter,14
75948,5108560,Bai Hai-Long,Fahai's Demon Hunter,15
75948,5108561,Wang Shengli,Fahai's Demon Hunter,16
75948,4862051,Zhang Wenjun,Fahai's Demon Hunter,17
75948,5108563,Yin You-Can,Fox Demon,18
75948,520911,Chen Ran,Fox Demon,19
75948,5108564,Fang Zi-Yuan,Fox Demon,20
75948,5108565,Li Man-Man,Fox Demon,21
75948,2391137,Rui Hu,Fox Demon,22
75948,5108571,Zi Ye,Fox Demon,23
75948,5108573,Zhao Si-Wen,Fox Demon,24
75948,3442959,Wei Lu,Fox Demon,25
75948,1005911,Michelle Wai Si-Nga,Female Bat Demon,26
75948,2853942,Kong Qianqian,Female Bat Demon,27
75948,5108608,Li En-Qian,Female Bat Demon,28
75948,5108625,Wang Jiayin,Female Bat Demon,29
75948,5108627,Hong Jie,Herb Picker,30
75948,2566075,Rick Xu,Herb Picker,31
75948,5108628,Ning Ge Cai Rong,Herb Picker,32
75948,3436062,Gao Hai-Bo,Herb Picker,33
75948,1110537,Alfred Hsing,Monk,34
75948,1223071,Sonija Kwok Sin-Nae,,35
522417,62307,Zach McGowan,Mathayus,0
522417,68278,Peter Mensah,Nebserek,1
522417,1465469,Pearl Thusi,Tala,2
522417,1527565,Mayling Ng,Khensa,3
522417,88082,Katy Louise Saunders,Amina,4
522417,1353810,Inge Beckmann,Mennofer,5
522417,1758073,Stephanie Schildknecht,Abel's Mother,6
522417,1158435,Howard Charles,Uruk,7
522417,2036290,Rizelle Januk,Hathor,8
522417,24898,Nathan Jones,Enkidu,9
522417,1214810,Peter Jessop,Narrator,10
522417,2177600,Lesala Mampa,Anubis,11
258230,1523921,Lewis MacDougall,Conor,0
258230,10205,Sigourney Weaver,Grandma,1
258230,72855,Felicity Jones,Mum,2
258230,20286,Toby Kebbell,Dad,3
258230,1221445,Ben Moor,Mr. Clark,4
258230,1636927,James Melville,Harry,5
258230,1723696,Oliver Steer,Sully,6
258230,1723697,Dominic Boyle,Anton,7
258230,3208465,Jennifer Lim,Miss Kwan,8
258230,1636928,Max Gabbay,Steven,9
258230,2194754,Joe Curtis,Peter,10
258230,1070668,Morgan Symes,Lawyer,11
258230,2194755,Max Golds,5-Year-Old Connor,12
258230,1636926,Frida Palsson,Lily's Mum,13
258230,1247016,Wanda Opalinska,Female Nurse,14
258230,2023532,Patrick Taggart,Teacher,15
258230,1705796,Lily-Rose Aslandogdu,Lily,16
258230,3896,Liam Neeson,The Monster (voice),17
258230,400,Geraldine Chaplin,The Head Teacher (uncredited),18
258230,2586045,Jake Talbot,Rollercoaster Boy (uncredited),19
258230,1776365,Lee Bolton,Rollercoster Rider (uncredited),20
258230,1735657,Garry Marriott,Paramedic (uncredited),21
